bot,stance,followers_deg,followers_hom,followings_deg,followings_hom,mentionings_deg,mentionings_hom,mentioners_deg,mentioners_hom,replyings_deg,replyings_hom,replyers_deg,replyers_hom,quotings_deg,quotings_hom,quoters_deg,quoters_hom
0,0,23,0.43478259444236755,13,0.38461539149284363,3,0.3333333432674408,3,0.6666666865348816,12,1.0,13,1.0,0,,0,
0,2,168,0.7678571343421936,32,0.25,8,0.5,36,0.6111111044883728,493,0.9959431886672974,499,0.9839679598808289,28,0.9285714030265808,31,0.8709677457809448
1,0,0,,7,0.1428571492433548,0,,0,,0,,0,,0,,0,
0,2,10,0.800000011920929,5,0.20000000298023224,1,0.0,1,1.0,1,1.0,4,1.0,0,,1,1.0
0,1,25,0.4399999976158142,53,0.4716981053352356,14,0.5,12,0.4166666567325592,15,0.9333333373069763,18,1.0,27,0.5925925970077515,1,1.0
0,1,235,1.0,313,0.9968051314353943,20,1.0,19,1.0,2,1.0,2,1.0,3,1.0,1,1.0
0,0,0,,0,,0,,0,,0,,0,,0,,0,
0,0,0,,2,0.0,1,0.0,0,,0,,0,,0,,0,
0,0,26,0.4615384638309479,21,0.1428571492433548,3,0.3333333432674408,2,1.0,2,1.0,2,1.0,0,,0,
0,1,319,0.9843260049819946,428,0.9813084006309509,50,0.9800000190734863,8,1.0,113,1.0,7,1.0,9,1.0,0,
0,1,12,1.0,26,0.9615384340286255,1,1.0,0,,0,,0,,2,1.0,0,
0,0,1,0.0,0,,9,0.2222222238779068,1,1.0,0,,0,,3,0.0,0,
1,2,7,0.0,39,0.025641025975346565,5,0.0,0,,0,,1,0.0,2,0.0,0,
1,0,0,,17,0.05882352963089943,8,0.125,0,,0,,0,,0,,0,
1,0,0,,2,0.0,0,,0,,0,,0,,0,,0,
1,2,2,0.5,11,0.27272728085517883,2,1.0,1,1.0,0,,0,,0,,0,
0,2,6,0.5,11,0.4545454680919647,7,0.5714285969734192,1,1.0,0,,0,,0,,0,
1,2,3,0.0,38,0.05263157933950424,4,0.0,0,,0,,0,,0,,0,
1,0,2,0.5,4,0.75,0,,0,,0,,0,,0,,0,
1,1,0,,1,1.0,0,,0,,0,,0,,0,,0,
0,0,32,0.375,17,0.23529411852359772,4,0.5,6,0.5,3,1.0,3,1.0,1,1.0,1,1.0
0,0,1,1.0,5,0.4000000059604645,0,,0,,7,1.0,7,1.0,0,,0,
0,2,0,,9,0.5555555820465088,1,0.0,0,,0,,0,,0,,0,
0,2,0,,3,0.0,1,1.0,1,1.0,0,,0,,0,,0,
0,1,3,1.0,15,1.0,44,0.9545454382896423,0,,9,1.0,4,1.0,9,0.7777777910232544,0,
1,0,0,,9,0.0,7,0.1428571492433548,0,,2,0.0,0,,0,,0,
0,2,0,,7,0.2857142984867096,3,0.6666666865348816,1,1.0,0,,0,,5,1.0,5,1.0
0,2,6,0.1666666716337204,15,0.13333334028720856,2,0.5,1,1.0,40,0.9750000238418579,39,1.0,2,1.0,2,1.0
0,1,31,0.8709677457809448,55,0.8727272748947144,7,1.0,2,0.5,0,,0,,0,,0,
0,1,8,0.25,29,0.7931034564971924,6,1.0,1323,0.7452759146690369,6,1.0,432,0.6574074029922485,3,1.0,167,0.8622754216194153
1,2,1,0.0,18,0.0,5,0.20000000298023224,1,1.0,8,0.75,6,1.0,1,1.0,1,1.0
0,0,0,,1,0.0,1,1.0,14,0.7142857313156128,7,1.0,7,1.0,1,1.0,1,1.0
1,0,0,,3,0.0,1,0.0,0,,1,1.0,1,1.0,0,,0,
0,2,0,,19,0.42105263471603394,4,0.25,0,,0,,0,,0,,0,
1,0,0,,5,0.0,0,,0,,0,,0,,0,,0,
0,1,0,,6,1.0,0,,0,,0,,0,,0,,0,
1,0,0,,3,0.0,0,,0,,1,1.0,1,1.0,0,,0,
1,0,1,0.0,13,0.1538461595773697,0,,0,,0,,0,,0,,0,
1,1,2,0.5,26,0.8846153616905212,48,0.9375,0,,2,1.0,1,1.0,4,1.0,2,1.0
0,0,5,0.6000000238418579,8,0.5,1,0.0,0,,4,1.0,4,1.0,1,0.0,0,
0,1,1,1.0,8,1.0,7,1.0,0,,1,1.0,0,,2,1.0,0,
1,1,1,0.0,13,0.6153846383094788,1,1.0,0,,0,,0,,0,,0,
1,2,0,,24,0.375,6,0.1666666716337204,0,,0,,0,,0,,0,
1,0,0,,0,,0,,0,,0,,0,,0,,0,
0,1,51,0.3137255012989044,61,0.6557376980781555,15,0.7333333492279053,16,0.4375,338,0.9674556255340576,339,0.991150438785553,55,1.0,63,0.8571428656578064
0,0,0,,2,0.0,1,0.0,0,,17,1.0,17,1.0,0,,0,
0,1,14,1.0,5,1.0,6,1.0,1030,0.9650485515594482,93,1.0,519,0.9614643454551697,5,0.800000011920929,140,0.9428571462631226
1,0,0,,3,0.0,0,,0,,0,,0,,0,,0,
1,0,0,,2,0.0,0,,0,,0,,0,,0,,0,
0,2,4,1.0,21,0.761904776096344,3,0.6666666865348816,1,1.0,4,1.0,4,1.0,0,,0,
0,0,4,0.5,3,0.0,1,1.0,2,0.5,0,,0,,0,,0,
0,0,1,1.0,3,0.3333333432674408,1,0.0,0,,0,,0,,0,,0,
0,0,0,,14,0.4285714328289032,3,0.6666666865348816,0,,6,1.0,6,1.0,0,,0,
1,1,0,,0,,0,,0,,0,,0,,2,1.0,0,
0,0,1,1.0,8,0.125,1,1.0,1,1.0,2,1.0,2,1.0,5,1.0,5,1.0
0,2,0,,2,1.0,2,0.5,0,,0,,0,,0,,0,
0,2,3,0.3333333432674408,42,0.0714285746216774,13,0.23076923191547394,1,1.0,0,,0,,0,,0,
1,2,10,0.20000000298023224,74,0.06756756454706192,11,0.27272728085517883,1,1.0,0,,0,,3,0.0,0,
0,1,124,1.0,14,1.0,66,0.9545454382896423,0,,1,1.0,0,,13,0.8461538553237915,0,
0,0,7,0.4285714328289032,6,0.5,0,,0,,0,,0,,0,,0,
0,0,13,0.9230769276618958,6,1.0,2,1.0,2,1.0,18,1.0,18,1.0,9,1.0,8,1.0
0,1,79,0.9746835231781006,16,1.0,51,0.9607843160629272,1,1.0,6,1.0,1,1.0,11,1.0,1,1.0
0,2,4,1.0,15,0.6666666865348816,0,,0,,134,1.0,134,1.0,0,,0,
1,2,7,0.2857142984867096,52,0.1538461595773697,2,0.5,0,,0,,0,,1,1.0,0,
0,2,1,1.0,7,0.5714285969734192,1,1.0,1,1.0,8,1.0,8,1.0,1,1.0,1,1.0
1,0,0,,4,0.25,0,,0,,2,1.0,2,1.0,0,,0,
0,0,0,,3,0.0,0,,0,,0,,0,,0,,0,
0,0,4,0.75,16,0.3125,1,1.0,1,1.0,63,1.0,63,1.0,0,,0,
1,2,6,1.0,38,0.7631579041481018,6,0.3333333432674408,0,,0,,0,,0,,0,
0,1,2,1.0,3,1.0,4,1.0,0,,0,,0,,0,,0,
0,1,1,1.0,2,1.0,2,1.0,0,,0,,0,,0,,0,
1,0,0,,3,0.0,0,,0,,0,,0,,0,,0,
0,0,0,,1,0.0,1,0.0,0,,5,1.0,5,1.0,0,,0,
1,0,0,,2,0.0,2,0.0,0,,0,,0,,2,0.0,0,
0,1,136,0.9926470518112183,84,1.0,75,1.0,12,1.0,0,,8,1.0,62,0.9838709831237793,1,1.0
0,2,0,,4,0.5,4,0.25,0,,0,,0,,0,,0,
0,2,6,0.6666666865348816,57,0.5087719559669495,7,0.1428571492433548,2,0.5,37,0.10810811072587967,5,0.6000000238418579,0,,0,
0,0,0,,15,0.20000000298023224,1,0.0,0,,0,,0,,0,,0,
0,2,5,0.800000011920929,8,0.5,0,,0,,0,,0,,1,1.0,1,1.0
0,0,0,,1,0.0,1,1.0,0,,0,,0,,0,,0,
1,0,0,,24,0.0833333358168602,0,,0,,1,1.0,1,1.0,0,,0,
0,0,2,0.5,2,0.5,2,0.5,1,1.0,0,,0,,0,,0,
0,2,4,0.75,42,0.5,1,0.0,4,0.25,3,0.0,17,0.05882352963089943,0,,0,
0,1,145,1.0,136,0.9926470518112183,30,0.9666666388511658,28,1.0,14,1.0,5,0.800000011920929,7,1.0,0,
0,1,123,0.9268292784690857,31,0.9032257795333862,36,0.9166666865348816,51,0.9215686321258545,14,1.0,15,1.0,10,0.8999999761581421,10,1.0
0,2,96,0.8020833134651184,49,0.1428571492433548,5,0.20000000298023224,16,0.75,0,,8,0.5,0,,1,0.0
0,2,5,0.4000000059604645,6,0.3333333432674408,2,0.5,0,,1,1.0,1,1.0,0,,0,
0,1,167,0.976047933101654,78,1.0,57,0.9298245906829834,102,1.0,38,0.7631579041481018,23,1.0,56,0.9642857313156128,98,1.0
0,1,29,0.8620689511299133,59,0.8813559412956238,3,0.6666666865348816,8,1.0,0,,129,1.0,2,1.0,0,
1,2,4,1.0,14,0.9285714030265808,0,,0,,0,,0,,0,,0,
0,0,0,,1,0.0,0,,0,,0,,0,,0,,0,
0,2,0,,2,0.0,7,0.2857142984867096,0,,8,1.0,3,1.0,0,,0,
1,0,0,,3,0.3333333432674408,2,0.5,1,1.0,0,,0,,0,,0,
0,1,9,0.8888888955116272,29,0.9655172228813171,36,1.0,9,1.0,3,1.0,0,,3,1.0,1,1.0
1,0,0,,0,,0,,0,,0,,0,,0,,0,
1,1,13,1.0,4,1.0,36,0.8888888955116272,0,,0,,0,,2,1.0,0,
1,2,0,,3,0.0,5,0.20000000298023224,0,,0,,0,,1,0.0,0,
0,0,1,1.0,3,0.3333333432674408,4,0.25,1,1.0,0,,0,,0,,0,
0,2,1,0.0,7,0.1428571492433548,2,0.5,1,1.0,0,,0,,0,,0,
1,2,1,0.0,13,0.07692307978868484,4,0.0,0,,0,,0,,0,,0,
0,0,0,,0,,0,,0,,2,1.0,2,1.0,1,1.0,1,1.0
0,0,3,1.0,13,0.3076923191547394,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,
0,0,1,1.0,6,0.3333333432674408,0,,0,,0,,0,,0,,0,
0,1,15,0.9333333373069763,34,0.9411764740943909,15,0.800000011920929,0,,31,0.8709677457809448,0,,0,,0,
1,2,3,0.0,36,0.1666666716337204,3,0.3333333432674408,0,,0,,0,,0,,0,
1,2,3,0.6666666865348816,12,0.5833333134651184,10,0.699999988079071,0,,3,0.3333333432674408,1,1.0,7,0.7142857313156128,0,
1,1,4,1.0,24,1.0,21,1.0,0,,0,,0,,2,1.0,0,
0,1,21,0.5714285969734192,128,0.734375,17,0.7647058963775635,1,0.0,18,0.0,5,0.0,1,1.0,0,
1,1,0,,4,1.0,2,1.0,0,,0,,0,,0,,0,
1,1,5,1.0,30,0.9333333373069763,24,0.875,0,,7,0.4285714328289032,0,,1,1.0,0,
0,1,115,1.0,268,0.9589552283287048,42,0.9285714030265808,6,0.8333333134651184,54,0.7222222089767456,6,0.8333333134651184,18,1.0,1,1.0
1,2,0,,21,0.380952388048172,1,0.0,0,,0,,0,,0,,0,
0,1,247,0.9959514141082764,426,0.9929577708244324,4,0.75,8,1.0,6,1.0,7,1.0,1,1.0,0,
1,0,0,,10,0.10000000149011612,0,,0,,4,0.75,0,,0,,0,
1,0,0,,5,0.0,2,0.5,0,,1,1.0,1,1.0,0,,0,
1,0,0,,4,0.5,0,,0,,0,,0,,0,,0,
1,0,0,,9,0.1111111119389534,0,,0,,0,,0,,0,,0,
0,1,314,0.9968152642250061,104,0.9903846383094788,11,1.0,40,1.0,2,1.0,3,1.0,4,1.0,15,1.0
0,1,1,1.0,17,1.0,0,,0,,0,,0,,0,,0,
0,0,7,0.1428571492433548,28,0.2142857164144516,11,0.27272728085517883,0,,73,0.6712328791618347,47,1.0,0,,0,
0,0,4,0.75,6,0.5,0,,0,,0,,0,,0,,0,
1,0,0,,0,,0,,0,,1,1.0,1,1.0,0,,0,
0,0,0,,0,,0,,0,,0,,0,,0,,0,
0,1,4,1.0,8,1.0,26,1.0,2,1.0,5,1.0,2,1.0,18,1.0,0,
0,0,0,,3,0.0,1,1.0,1,1.0,3,1.0,3,1.0,8,1.0,8,1.0
0,2,15,0.7333333492279053,8,0.625,4,0.75,0,,1,1.0,0,,1,1.0,0,
0,2,0,,2,0.0,0,,0,,0,,0,,0,,0,
0,0,0,,0,,0,,0,,0,,0,,0,,0,
1,0,0,,1,0.0,1,0.0,0,,0,,0,,0,,0,
0,1,36,1.0,30,0.9666666388511658,1,1.0,0,,0,,0,,0,,0,
0,1,8,1.0,51,0.9607843160629272,42,0.9523809552192688,1,1.0,35,1.0,5,1.0,1,1.0,0,
0,2,5,0.20000000298023224,7,0.4285714328289032,3,0.6666666865348816,0,,1,1.0,1,1.0,0,,0,
0,0,0,,0,,1,1.0,1,1.0,0,,0,,0,,0,
0,0,0,,0,,0,,0,,0,,0,,0,,0,
0,0,0,,0,,0,,0,,0,,0,,0,,0,
1,2,3,0.0,10,0.4000000059604645,0,,0,,0,,0,,1,0.0,0,
0,1,71,0.9154929518699646,110,0.9727272987365723,34,1.0,17,1.0,6,1.0,2,1.0,4,1.0,2,1.0
0,2,7,0.4285714328289032,10,0.0,1,1.0,1,1.0,2,1.0,2,1.0,0,,0,
0,1,44,1.0,18,1.0,94,0.978723406791687,1,1.0,0,,0,,32,1.0,1,1.0
0,1,129,0.9767441749572754,79,1.0,16,1.0,49,1.0,28,1.0,26,1.0,12,1.0,5,1.0
1,0,6,0.1666666716337204,31,0.12903225421905518,4,0.0,0,,0,,0,,0,,0,
0,1,152,1.0,299,0.9899665713310242,121,0.9586777091026306,4,1.0,3,1.0,1,1.0,82,0.9878048896789551,0,
1,1,0,,0,,1,1.0,0,,0,,0,,0,,0,
0,1,31,0.9354838728904724,28,0.8928571343421936,7,1.0,27,0.9629629850387573,0,,2,1.0,0,,16,1.0
0,2,12,0.5833333134651184,4,0.75,6,0.5,1,1.0,4,1.0,4,1.0,8,1.0,8,1.0
1,1,12,1.0,15,1.0,1,1.0,0,,0,,0,,0,,0,
1,0,0,,1,1.0,1,0.0,0,,0,,0,,0,,0,
0,2,1,0.0,8,0.375,1,1.0,0,,1,1.0,0,,0,,0,
0,1,14,0.9285714030265808,70,0.9857142567634583,6,0.6666666865348816,0,,27,1.0,27,1.0,13,1.0,10,1.0
0,0,0,,1,1.0,1,1.0,1,1.0,0,,0,,0,,0,
1,1,1,1.0,18,0.9444444179534912,3,1.0,0,,0,,0,,0,,0,
0,1,18,1.0,106,0.9811320900917053,1,1.0,0,,3,1.0,0,,2,1.0,0,
0,0,1,0.0,2,0.0,1,1.0,1,1.0,0,,0,,1,1.0,1,1.0
0,2,2,0.0,12,0.3333333432674408,1,1.0,1,1.0,0,,0,,0,,0,
0,1,0,,2,0.5,0,,0,,0,,0,,0,,0,
0,0,0,,1,1.0,3,0.6666666865348816,1,1.0,0,,0,,0,,0,
0,2,1,1.0,9,0.7777777910232544,37,0.5675675868988037,0,,25,0.6000000238418579,0,,1,1.0,0,
1,1,8,0.75,50,0.7200000286102295,23,0.52173912525177,0,,0,,0,,0,,0,
0,1,21,0.8571428656578064,21,0.9047619104385376,27,0.9259259104728699,14,1.0,27,1.0,6,1.0,10,0.8999999761581421,3,1.0
0,1,92,1.0,192,0.9791666865348816,40,0.9750000238418579,3,1.0,45,0.9555555582046509,1,1.0,15,1.0,2,1.0
0,1,58,0.7413793206214905,46,0.760869562625885,12,0.6666666865348816,141,0.7517730593681335,52,0.9807692170143127,94,0.914893627166748,55,0.9818181991577148,87,0.977011501789093
0,0,6,0.3333333432674408,4,0.25,1,1.0,2,0.5,4,1.0,4,1.0,1,1.0,1,1.0
0,0,31,0.12903225421905518,31,0.12903225421905518,19,0.15789473056793213,8,0.25,27,1.0,31,0.9032257795333862,19,0.9473684430122375,18,1.0
0,0,2,0.5,5,0.6000000238418579,2,0.5,1,1.0,2,0.5,1,1.0,0,,0,
0,2,0,,3,0.0,1,1.0,1,1.0,65,1.0,65,1.0,2,1.0,2,1.0
1,2,0,,19,0.3684210479259491,4,0.25,1,1.0,0,,0,,0,,0,
0,1,235,0.9957447052001953,329,0.996960461139679,81,0.9506173133850098,50,1.0,46,1.0,32,1.0,23,0.95652174949646,6,1.0
0,2,4,0.5,14,0.2857142984867096,4,0.75,2,1.0,29,1.0,28,1.0,3,0.6666666865348816,2,1.0
0,0,5,1.0,5,0.800000011920929,3,0.6666666865348816,3,1.0,47,1.0,47,1.0,12,1.0,12,1.0
0,1,17,1.0,88,0.9772727489471436,14,1.0,0,,0,,0,,2,1.0,0,
1,0,1,1.0,7,0.2857142984867096,2,0.5,0,,0,,0,,0,,0,
0,2,0,,1,0.0,2,0.5,1,1.0,0,,0,,0,,0,
0,2,5,0.4000000059604645,9,0.1111111119389534,1,0.0,0,,3,1.0,3,1.0,0,,0,
0,1,1,1.0,5,1.0,21,0.9523809552192688,0,,0,,0,,2,1.0,0,
0,2,0,,5,0.0,7,0.2857142984867096,1,1.0,0,,0,,9,1.0,9,1.0
0,2,2,1.0,11,0.9090909361839294,1,1.0,0,,0,,0,,0,,0,
0,2,18,0.7777777910232544,33,0.42424243688583374,3,0.6666666865348816,5,1.0,5,1.0,11,1.0,0,,0,
0,1,22,1.0,39,1.0,4,1.0,0,,1,1.0,1,1.0,1,1.0,0,
0,0,1,0.0,0,,2,0.5,1,1.0,44,1.0,44,1.0,1,1.0,1,1.0
0,1,48,1.0,216,0.9953703880310059,0,,0,,0,,0,,0,,0,
0,1,31,1.0,107,0.9813084006309509,19,1.0,6,1.0,1,1.0,0,,9,1.0,0,
0,2,35,0.8857142925262451,44,0.8409090638160706,32,0.5,9,1.0,69,0.7246376872062683,12,0.75,4,0.0,0,
0,0,4,0.5,34,0.3235294222831726,6,0.3333333432674408,0,,0,,0,,0,,0,
0,2,7,1.0,6,0.6666666865348816,4,0.75,1,1.0,0,,0,,1,1.0,1,1.0
0,1,50,1.0,65,0.9846153855323792,44,0.9772727489471436,7,1.0,36,1.0,31,1.0,21,1.0,3,1.0
0,1,48,1.0,61,0.9836065769195557,17,0.9411764740943909,0,,0,,0,,4,1.0,0,
0,0,0,,4,0.0,0,,0,,0,,0,,0,,0,
0,0,24,0.0833333358168602,4,0.0,1,1.0,4,0.5,0,,0,,0,,0,
0,1,2,1.0,5,1.0,2,1.0,0,,0,,0,,0,,0,
0,1,100,1.0,28,1.0,0,,7,1.0,0,,0,,0,,1,1.0
0,0,0,,17,0.11764705926179886,8,0.0,0,,7,0.5714285969734192,4,1.0,0,,0,
0,0,0,,4,0.0,1,0.0,0,,0,,0,,0,,0,
0,2,0,,1,0.0,2,0.5,1,1.0,0,,0,,0,,0,
0,2,1,1.0,3,1.0,13,0.8461538553237915,0,,0,,0,,7,0.5714285969734192,0,
1,0,3,0.6666666865348816,13,0.23076923191547394,0,,0,,0,,0,,0,,0,
1,1,6,0.6666666865348816,9,0.8888888955116272,6,1.0,0,,0,,0,,1,1.0,0,
0,2,5,0.20000000298023224,4,0.25,1,1.0,1,1.0,1,1.0,1,1.0,3,1.0,3,1.0
0,2,3,1.0,37,0.8108108043670654,8,1.0,0,,1,1.0,0,,2,0.5,0,
0,0,2,1.0,3,0.0,1,1.0,1,1.0,11,1.0,11,1.0,8,1.0,8,1.0
0,2,1,1.0,8,0.375,6,0.3333333432674408,0,,0,,0,,0,,0,
0,1,1,1.0,8,1.0,3,1.0,0,,0,,0,,1,1.0,0,
0,1,116,0.9655172228813171,213,0.9295774698257446,30,0.9333333373069763,2,0.5,9,1.0,7,1.0,4,1.0,0,
0,2,0,,12,0.1666666716337204,3,0.6666666865348816,0,,0,,0,,0,,0,
0,1,93,0.9892473220825195,138,0.9927536249160767,67,0.9552238583564758,0,,0,,0,,37,0.9189189076423645,0,
1,2,1,0.0,11,0.4545454680919647,3,0.3333333432674408,0,,0,,0,,0,,0,
0,2,6,0.1666666716337204,3,0.3333333432674408,3,0.3333333432674408,1,1.0,4,1.0,4,1.0,0,,0,
0,1,44,0.6363636255264282,41,0.8048780560493469,11,1.0,12,1.0,55,1.0,64,1.0,10,1.0,10,1.0
0,2,2,0.5,0,,1,1.0,3,0.6666666865348816,0,,0,,10,1.0,10,1.0
0,0,1,0.0,7,0.2857142984867096,4,0.5,1,1.0,0,,0,,0,,0,
0,1,164,0.43292683362960815,155,0.47096773982048035,25,0.5199999809265137,33,0.42424243688583374,125,0.9919999837875366,124,0.9919354915618896,64,0.953125,70,0.9428571462631226
0,0,0,,1,0.0,3,0.6666666865348816,1,1.0,12,1.0,11,1.0,0,,0,
1,2,0,,4,0.25,2,0.0,0,,0,,0,,0,,0,
0,0,12,0.5833333134651184,10,0.6000000238418579,1,1.0,1,1.0,0,,0,,0,,0,
1,0,1,1.0,1,1.0,0,,0,,0,,0,,1,1.0,0,
1,1,11,0.7272727489471436,62,0.8064516186714172,9,0.6666666865348816,0,,0,,0,,6,1.0,0,
0,0,7,0.7142857313156128,4,0.75,9,0.5555555820465088,38,0.5,0,,13,0.1538461595773697,3,1.0,3,1.0
0,0,4,1.0,5,0.6000000238418579,3,1.0,0,,0,,0,,0,,0,
1,1,0,,0,,4,1.0,0,,0,,0,,1,1.0,1,1.0
1,1,10,0.8999999761581421,24,1.0,13,0.8461538553237915,0,,0,,0,,0,,0,
0,0,35,0.4285714328289032,29,0.4482758641242981,5,0.6000000238418579,3,1.0,0,,1,1.0,0,,0,
0,0,0,,2,0.5,1,1.0,1,1.0,0,,0,,0,,0,
1,1,3,1.0,9,1.0,42,0.9523809552192688,0,,1,1.0,0,,10,1.0,0,
0,0,1,0.0,3,0.3333333432674408,0,,0,,0,,0,,0,,0,
0,1,70,0.8285714387893677,187,0.9144384860992432,23,0.782608687877655,0,,0,,0,,0,,0,
1,0,0,,2,0.0,1,1.0,1,1.0,0,,0,,0,,0,
0,1,46,1.0,37,1.0,63,0.9682539701461792,0,,2,1.0,0,,24,0.9583333134651184,0,
0,0,0,,1,0.0,0,,0,,2,1.0,2,1.0,0,,0,
1,2,0,,5,0.20000000298023224,3,0.3333333432674408,1,1.0,0,,0,,0,,0,
0,2,4,0.25,21,0.6666666865348816,2,1.0,5,1.0,0,,0,,0,,0,
1,1,1,1.0,4,1.0,5,1.0,0,,0,,0,,0,,0,
1,0,2,1.0,15,0.3333333432674408,3,0.3333333432674408,0,,0,,0,,0,,0,
0,1,151,0.9735099077224731,40,1.0,10,1.0,49,1.0,1,1.0,4,1.0,2,1.0,0,
1,1,22,1.0,31,1.0,21,1.0,1,1.0,0,,0,,6,1.0,0,
0,2,0,,0,,0,,0,,0,,0,,0,,0,
0,2,1,0.0,5,0.4000000059604645,2,0.5,1,1.0,0,,0,,0,,0,
1,1,8,1.0,59,0.9491525292396545,37,1.0,0,,0,,0,,1,1.0,0,
0,1,116,0.9913793206214905,142,0.9929577708244324,77,0.9350649118423462,4,1.0,4,1.0,1,1.0,14,0.9285714030265808,0,
0,0,1,1.0,1,0.0,0,,0,,0,,0,,0,,0,
0,2,12,0.5833333134651184,11,0.4545454680919647,3,1.0,1,1.0,13,1.0,12,1.0,0,,0,
0,0,2,1.0,5,0.4000000059604645,0,,0,,0,,0,,1,1.0,1,1.0
1,0,0,,1,1.0,0,,0,,0,,0,,0,,0,
0,2,3,0.0,2,0.0,2,0.5,1,1.0,1,0.0,0,,3,1.0,3,1.0
0,0,0,,8,0.125,0,,0,,5,1.0,5,1.0,0,,0,
0,2,12,0.3333333432674408,12,0.25,4,0.75,2,0.5,20,0.8999999761581421,17,1.0,8,0.625,4,1.0
1,1,2,1.0,10,1.0,1,1.0,0,,0,,0,,0,,0,
1,0,0,,1,0.0,1,0.0,0,,0,,0,,0,,0,
1,2,1,1.0,13,0.3076923191547394,4,0.25,0,,0,,0,,0,,0,
0,0,0,,3,0.0,0,,0,,0,,0,,0,,0,
0,0,3,1.0,3,1.0,1,1.0,1,1.0,0,,0,,0,,0,
0,1,106,0.9905660152435303,147,0.9863945841789246,69,0.9130434989929199,16,1.0,17,0.8235294222831726,10,1.0,13,1.0,2,1.0
0,0,1,1.0,4,0.0,0,,0,,1,1.0,1,1.0,0,,0,
0,0,14,0.3571428656578064,46,0.08695652335882187,3,0.6666666865348816,1,1.0,0,,0,,0,,0,
0,1,4,1.0,40,0.8500000238418579,26,0.7692307829856873,1,1.0,47,1.0,36,1.0,9,1.0,2,1.0
0,1,260,0.9884615540504456,221,1.0,41,0.9268292784690857,0,,0,,0,,7,1.0,0,
1,1,7,0.8571428656578064,37,0.8648648858070374,15,1.0,1,1.0,2,1.0,0,,1,1.0,0,
0,2,8,0.375,11,0.09090909361839294,10,0.30000001192092896,3,0.6666666865348816,2,0.0,2,0.0,0,,0,
1,2,5,0.0,32,0.34375,7,0.2857142984867096,0,,0,,0,,3,0.0,0,
0,2,1,1.0,2,1.0,2,1.0,0,,5,1.0,5,1.0,0,,0,
0,0,0,,1,0.0,0,,0,,0,,0,,0,,0,
0,1,279,0.9856630563735962,225,0.9866666793823242,105,0.9238095283508301,97,0.9793814420700073,82,0.9390243887901306,51,0.9019607901573181,58,0.9655172228813171,12,0.9166666865348816
1,0,3,0.6666666865348816,8,0.375,0,,0,,0,,0,,0,,0,
1,1,2,1.0,5,1.0,12,1.0,0,,0,,0,,5,1.0,0,
0,0,25,0.5600000023841858,21,0.5714285969734192,8,0.75,8,0.5,161,0.9503105878829956,172,0.9360465407371521,49,0.9591836929321289,48,1.0
0,2,23,0.8260869383811951,73,0.8493150472640991,2,1.0,1,1.0,0,,1,1.0,0,,0,
0,0,0,,0,,0,,0,,10,1.0,10,1.0,0,,0,
0,1,0,,7,1.0,1,1.0,0,,0,,0,,0,,0,
0,2,6,0.5,10,0.10000000149011612,4,0.5,3,0.6666666865348816,6,1.0,4,0.5,4,0.25,1,1.0
0,0,6,0.0,50,0.14000000059604645,1,0.0,0,,2,1.0,4,1.0,1,1.0,1,1.0
0,0,7,0.7142857313156128,12,0.6666666865348816,1,1.0,1,1.0,0,,0,,0,,0,
0,1,1,1.0,11,1.0,1,1.0,0,,0,,0,,0,,0,
1,0,1,0.0,11,0.1818181872367859,6,0.0,0,,0,,0,,1,0.0,0,
0,2,71,0.8873239159584045,26,0.5,5,0.4000000059604645,24,0.9166666865348816,20,1.0,23,1.0,11,1.0,11,1.0
1,0,0,,3,0.0,0,,0,,0,,0,,0,,0,
0,1,289,0.9826989769935608,218,0.9770641922950745,47,0.8936170339584351,34,0.970588207244873,20,0.949999988079071,22,1.0,34,0.970588207244873,0,
1,0,2,1.0,13,0.23076923191547394,0,,0,,0,,0,,0,,0,
0,1,313,0.9840255379676819,291,0.9793814420700073,33,0.9696969985961914,30,1.0,3,1.0,11,1.0,56,0.9821428656578064,1,1.0
0,1,355,0.9690141081809998,269,0.9925650358200073,41,0.9512194991111755,30,1.0,66,1.0,14,1.0,12,1.0,4,1.0
0,1,115,0.9826086759567261,103,0.9611650705337524,59,0.9661017060279846,38,1.0,339,1.0,32,1.0,12,1.0,9,1.0
0,1,165,0.9939393997192383,300,0.9866666793823242,7,1.0,9,1.0,3,1.0,1,1.0,0,,0,
0,1,8,1.0,23,1.0,0,,0,,0,,0,,0,,0,
0,1,7,1.0,7,0.8571428656578064,3,1.0,0,,0,,0,,0,,0,
0,0,1,1.0,9,0.1111111119389534,8,0.125,0,,2,1.0,2,1.0,1,0.0,0,
1,0,0,,6,0.1666666716337204,2,0.0,0,,0,,0,,0,,0,
1,0,0,,0,,0,,0,,0,,0,,0,,0,
0,1,138,1.0,258,0.9961240291595459,0,,9,1.0,0,,1,1.0,0,,3,1.0
0,2,0,,2,0.0,1,0.0,0,,3,0.0,0,,0,,0,
1,0,1,0.0,1,0.0,0,,0,,0,,0,,0,,0,
0,0,1,0.0,1,1.0,1,1.0,1,1.0,3,1.0,3,1.0,0,,0,
0,0,13,0.7692307829856873,16,0.6875,1,1.0,2,1.0,0,,0,,0,,0,
