id,follower_sent,followers,following,membership,mentioned,post,like,pinned
u1440908047703056386,-0.9804,1,4,0,11,141,0,0
u1462691793158356992,-0.6252823529411765,35,175,0,3,1152,100,0
u231422245,-0.295932,92,413,6,44,1289,89,1
u834082004115206144,-0.128,1,1,0,5,80,0,1
u923992336304091136,,0,1,0,0,84,0,0
u91899366,0.24794,9,6,6,13,145,0,1
u41566604,-0.33474634146341464,87,371,2,3,1129,62,1
u983177740965773312,0.0,2,3,5,0,228,0,0
u65052658,-0.45805892857142855,154,283,1,15,1005,69,1
u28861604,-0.17512499999999998,6,7,0,2,167,0,0
u20634134,0.5375,2,1,2,4,127,0,1
u44101578,-0.7537285714285714,11,1,3,62,156,0,0
u969260208777244672,0.9865,1,1,0,2,128,0,1
u22150544,0.1008,4,1,5,8,199,0,1
u205392468,-0.13775681818181817,116,693,4,234,1300,92,0
u2283742632,0.4444,4,1,5,5,113,0,1
u211608222,-0.23009999999999997,170,683,6,0,1043,89,0
u945957031323639808,-0.16669761904761904,156,303,0,0,1066,94,0
u310026299,-0.01090329670329671,284,643,17,68,1143,87,1
u1882066740,-0.09604841269841269,351,748,12,13,1330,78,1
u325719227,-0.09967115384615385,380,692,49,792,1777,87,1
u368930508,-0.23400428571428564,199,411,2,24,1040,87,1
u1430843394687909890,0.10154999999999997,3,1,0,4,127,0,1
u43924553,-0.28869999999999996,3,1,4,0,64,0,0
u2427885031,-0.2667649484536082,155,651,2,6,1001,97,0
u32312179,0.1027,1,1,1,3,158,0,0
u39082174,-0.4192831168831169,127,430,16,13,1044,65,0
u99215654,-0.5423,1,1,0,0,98,0,1
u159109812,,0,1,1,0,118,0,0
u2527932066,-0.6451,3,2,3,1,70,0,0
u7138532,-0.3617777777777778,10,2,6,1,234,0,0
u19035981,-0.5178662162162162,123,410,8,28,1179,79,0
u56413858,-0.07516410256410257,87,300,9,929,1223,2,0
u1461529940,-0.3809206896551724,122,417,2,19,1137,81,1
u203332110,-0.21287,114,271,16,116,1106,79,0
u13678962,-0.03602777777777779,85,439,4,309,1597,60,0
u222138104,-0.3504566929133858,200,426,3,14,1148,68,0
u3428100550,-0.27015,2,2,1,0,175,0,1
u83874770,-0.17385,4,2,7,5,233,0,1
u22800231,-0.260416049382716,136,621,9,6,1045,81,0
u1121218393,0.8519666666666668,4,1,0,1,96,0,1
u1318904835174027265,,1,1,0,1,132,0,1
u324,0.09435443037974682,244,553,14,69,1291,84,1
u869914029518663680,-0.14009333333333335,342,444,14,22,1273,100,1
u857131933,0.1779,1,1,0,0,80,0,0
u360514316,-0.043,13,11,1,15,128,0,0
u24164338,-0.26694642857142864,164,360,15,164,1341,85,1
u1058116359807221760,-0.7184,2,1,1,2,91,0,1
u1356911830346567681,-0.3148043956043956,148,198,0,0,1123,93,1
u26865069,-0.08932698412698413,162,366,0,0,1093,85,1
u2238084336,-0.4196,2,1,1,0,112,0,1
u1015608272,-0.06179186046511627,117,491,0,0,1109,83,0
u1431564906596388864,-0.3526126315789474,118,218,0,0,1100,73,0
u381108914,-0.45026666666666665,4,2,2,1,44,0,1
u289616919,-0.7083,2,2,0,1,205,0,1
u1081840114828017664,-0.4767,1,1,0,0,90,0,1
u24431556,-0.2738842105263158,78,87,11,405,1312,18,1
u612785170,-0.21889999999999998,13,20,3,7,288,0,0
u266084123,-0.4998986111111111,116,478,4,15,1246,3,0
u754094793488302080,,0,1,0,1,88,0,0
u2622991654,0.9512,1,2,0,4,96,0,0
u1314462768372670464,,0,3,0,0,123,0,1
u740062735082225665,0.07600000000000001,2,2,1,0,60,0,0
u21862217,-0.24704,128,683,12,97,1152,76,1
u74991775,-0.96875,3,3,0,1,126,0,1
u3533370202,0.5349,3,5,1,19,179,0,0
u162901927,-0.3350666666666667,18,2,5,53,113,0,1
u39511166,0.025935555555555562,161,624,32,103,1178,86,0
u122392913,-0.211875,96,427,3,102,1118,69,0
u1265106343721140224,-0.5362666666666667,3,1,0,10,127,0,0
u999194760031203329,-0.08515,2,2,0,3,121,0,0
u11728992,-0.19196379310344824,142,7,8,20,727,78,0
u2192666827,-0.12572436974789916,289,651,8,81,1244,97,0
u1726305288,-0.29295,69,181,2,21,1077,46,1
u2278903824,-0.8125,1,4,2,0,136,0,0
u92764064,-0.22805668789808914,450,646,6,258,1171,93,0
u1006020248,0.44302,6,6,0,2,322,0,0
u47967527,-0.08160000000000002,213,322,16,196,1144,88,1
u572685606,-0.9843999999999999,2,5,0,8,179,0,0
u27407990,-0.8338999999999999,5,1,0,2,168,0,0
u2452930902,-0.20900588235294115,34,305,0,1,994,87,0
u703048938681720832,,0,2,0,0,136,0,0
u18017198,-0.26349428571428574,106,589,36,478,1657,46,1
u90842438,-0.0009111111111111341,79,423,0,1,987,95,0
u1381160916251770882,-0.34425,4,5,0,0,59,0,0
u3386978961,-0.13613125,164,353,5,0,994,86,0
u370112958,-0.11961162790697673,151,374,0,2,1065,93,0
u1055307732226531328,-0.3581631578947368,35,18,7,39,207,0,1
u1002305673902870530,0.025500000000000005,4,1,0,4,84,0,1
u48392431,-0.5411,6,1,3,4,65,0,0
u1447951549,-0.3849,3,1,0,11,128,0,1
u28785486,-0.1230361111111111,386,350,68,1398,2276,26,0
u27295980,0.7469,1,2,3,30,138,0,0
u17941291,-0.09923277310924371,304,617,13,39,1042,85,0
u621276367,-0.09922826086956524,82,534,0,0,1027,82,0
u1288039689342066689,-0.22925,13,16,1,1,300,0,0
u2757695845,-0.1787447204968944,290,298,0,23,1069,80,1
u23785621,-0.03393200000000002,84,358,1,630,1601,53,0
u25668050,-0.27136000000000005,7,1,4,3,277,0,0
u1060264448,0.2813625,10,3,4,0,144,0,1
u914924983587131396,-0.6240333333333333,6,5,0,5,364,0,0
u1426363670,-0.4548,2,2,0,3,81,0,1
u132183460,,1,1,0,0,142,0,0
u272432153,0.05336666666666664,5,2,1,4,121,0,1
u1404865280212353035,,0,3,0,4,71,0,0
u16674128,-0.66485625,94,486,7,155,1035,46,1
u787727156,-1.0,1,4,3,1,83,0,1
u743051485928361985,,0,1,1,2,207,0,1
u21201150,-0.2691139534883721,92,223,3,34,1176,61,1
u177564016,-0.3246085714285714,86,201,7,62,1485,78,1
u986296779514707970,0.33840666666666663,82,179,2,0,402,92,0
u1241913610244407298,0.051035789473684215,329,523,0,6,1100,89,0
u4195722340,-0.4543,10,3,4,0,108,0,1
u1330183821212397574,,2,1,0,3,65,0,1
u354170353,-0.20826470588235294,350,361,0,40,1140,52,0
u2324708472,-0.5807,4,1,0,3,174,0,1
u1374406112212971523,0.985,2,1,0,5,131,0,1
u911490129071456257,,0,2,0,0,41,0,1
u68255174,,1,1,0,1,120,0,0
u180747617,-0.23615999999999998,6,2,0,14,132,0,0
u1076983036842045440,,0,2,0,3,116,0,0
u613832082,-0.21030232558139533,52,10,6,34,190,0,1
u25786620,-0.22103499999999998,241,585,3,9,317,70,1
u237920763,0.022049999999999997,44,1,19,64,150,0,1
u21203658,-0.08554552845528456,255,655,0,3,1005,78,1
u46726877,,0,1,2,0,158,0,0
u19050000,-0.07046923076923077,66,306,1,31,1293,83,0
u3008033410,0.0572111111111111,9,15,0,2,267,0,0
u1557926192,0.2611833333333334,15,6,6,11,337,0,1
u15431121,0.13156551724137933,128,528,0,4,1037,76,1
u118009649,-0.0845925,138,275,0,0,1081,72,1
u1257158389,0.04392857142857146,7,6,0,11,218,0,0
u290934418,-0.43125,2,1,0,0,241,0,1
u14772775,-0.22349367088607597,171,635,8,56,1143,72,0
u33333620,-0.22950625,217,676,16,100,1252,81,1
u3224500311,-0.04155,74,452,0,41,864,91,0
u23760802,0.03939365079365081,116,558,0,4,1007,81,1
u115369464,-0.022258333333333345,95,238,1,21,1079,85,0
u115786052,0.028093333333333335,73,250,0,129,1053,64,0
u40156330,-0.04614338235294119,307,792,71,549,1319,90,1
u1341674815,,0,1,1,0,126,0,0
u10355872,0.06735000000000002,6,4,8,4,167,0,1
u811874704772501504,-0.14745256410256416,205,257,1,10,335,52,1
u14085070,0.07722179487179488,141,3,61,243,523,0,1
u23357070,-0.13394999999999999,10,1,2,10,76,0,0
u1186442822506954754,,0,1,0,0,107,0,0
u80305731,-0.01918000000000002,11,6,0,25,141,0,1
u94120744,-0.46583888888888886,30,526,0,1,1058,67,0
u1176911456375320576,,0,1,0,0,203,0,0
u1845315188,,0,1,0,0,91,0,1
u247402941,0.5065999999999999,2,1,5,0,93,0,0
u2895499182,-0.00024114285714286294,772,890,155,1677,2035,89,1
u21292523,0.06344615384615385,118,177,24,222,1257,87,0
u2884771,-0.24995694444444444,191,319,39,333,1660,79,1
u37007274,-0.1848,7,1,11,11,136,0,1
u516478373,-0.1909,3,4,1,1,211,0,1
u778144844,0.6318,3,1,1,55,292,0,0
u852533458668748804,-0.112067816091954,512,229,12,38,252,95,1
u14238165,-0.2919899999999999,271,713,8,15,923,87,0
u1114337811996348416,-0.9412,1,2,0,0,40,0,0
u2730264319,-0.2572,11,7,2,49,271,0,1
u47533809,0.006233333333333331,34,523,0,1,1105,50,0
u45325955,-0.11553917525773195,260,371,2,27,1326,57,1
u1292476725977387010,-0.003950000000000009,2,1,1,22,334,0,1
u346761946,-0.2860931972789116,217,237,0,0,1115,66,0
u20187065,0.1367692307692308,31,2,15,60,443,0,1
u1410730455167496199,-0.007599999999999996,2,3,0,0,125,0,1
u17336593,-0.9748333333333333,4,1,3,6,221,0,1
u129520541,0.011386419753086406,434,764,2,45,1041,82,1
u4847281,-0.8611,3,1,10,13,101,0,0
u20391158,-0.005354285714285714,112,410,1,13,1009,63,0
u300816268,,0,2,0,0,57,0,0
u772341711355973632,-0.061799999999999994,2,3,2,3,119,0,0
u18686907,-0.24445267857142852,208,769,35,196,1382,35,1
u48511236,-0.2776809523809524,152,572,36,62,1355,81,1
u1011190414550945794,-0.0938037037037037,269,140,0,119,1225,0,1
u70435999,-0.4192145631067962,154,284,1,14,1087,85,1
u312336521,-0.5230333333333334,4,1,1,2,180,0,0
u3092393211,0.34432857142857143,18,5,3,24,54,0,0
u940941774,-0.9035666666666667,3,2,1,0,238,0,0
u1083863546864103424,,1,1,0,6,166,0,1
u252993239,,0,1,0,0,40,0,0
u613127850,0.2414666666666667,11,12,0,17,97,0,0
u33049977,-0.19183776223776225,234,226,0,4,1054,56,1
u418195621,,0,2,4,0,69,0,0
u1265447413306843138,-0.463825,7,8,0,3,114,0,0
u19418459,-0.19830930232558144,116,44,4,153,999,37,1
u3581171,-0.20595,8,4,3,10,102,0,0
u22429979,-0.11749220779220776,155,567,12,184,1607,74,0
u549477963,-0.3595,1,1,0,0,94,0,0
u1464454859558690822,-0.9997,2,2,0,3,125,0,0
u913023860710297600,-0.3292333333333333,4,2,1,6,347,0,1
u184440525,-0.1378245283018868,114,467,2,20,1037,72,1
u19404311,-0.3094,2,4,1,0,325,0,0
u78352425,,0,1,1,0,148,0,0
u16314180,-0.2159725806451613,193,633,5,2,446,62,0
u459767319,-0.03811785714285714,117,355,0,142,1052,81,1
u1878348240,0.9868,1,2,0,0,41,0,1
u15458694,-0.30538714285714286,172,464,29,88,1480,88,0
u805446616287219714,-0.8392,1,1,0,2,81,0,0
u16316851,-0.49445967741935487,105,537,2,0,1044,71,0
u16417874,0.06150163934426232,217,177,1,10,1046,92,0
u1068508394724704256,,0,2,0,0,280,0,0
u1369074723896786948,-0.014174999999999984,71,112,0,0,228,68,0
u1023649345,0.0,1,1,0,1,95,0,1
u69588404,-0.026499999999999985,216,515,1,10,1146,96,0
u389083861,-0.18098333333333336,124,590,5,45,1089,67,0
u19569136,0.2331875,23,9,3,44,536,0,1
u393643881,-0.12085,168,99,1,3,1006,89,0
u18060747,,2,2,1,2,218,0,1
u558360059,-0.48477777777777775,9,1,9,9,250,0,1
u743478630970437632,0.040799999999999996,22,4,7,24,391,0,1
u1430156012334600197,-0.5454833333333333,6,10,0,2,167,0,0
u203434762,,0,1,0,1,58,0,0
u1362352800907280385,-0.1980548387096774,201,181,1,7,321,87,1
u3390071746,-0.3111794871794872,128,292,3,0,965,4,1
u1314000171743809538,-0.998,1,2,0,0,41,0,1
u2421756620,-0.05782857142857145,11,1,7,9,125,0,1
u14275261,-0.04171130434782608,302,567,14,235,1280,72,1
u1930428576,0.4862,3,1,0,2,285,0,1
u23074448,-0.7757000000000001,3,3,0,0,78,0,0
u1947919136,,0,3,0,0,80,0,0
u401718858,,3,2,0,3,323,0,0
u16032238,-0.212425,18,12,3,132,354,0,1
u14854767,0.7574,1,2,1,0,242,0,1
u91253899,-0.9067000000000001,2,1,1,7,194,0,0
u1185383760528723968,-0.2627526785714286,192,205,0,19,1145,92,0
u359092707,,2,1,0,0,111,0,0
u15449147,0.7184,4,1,1,0,240,0,1
u16692759,,0,1,0,0,81,0,0
u394480074,0.2842931818181818,132,560,6,67,1134,88,0
u779416353019203584,-0.22915357142857143,70,128,8,41,1015,55,1
u766488032748965888,0.168,2,1,0,0,161,0,0
u1292235489202728960,-0.7184,3,7,0,4,265,0,1
u1108769175458201600,0.2685,3,2,1,1,53,0,1
u1322911361010081792,-0.9974,1,1,0,0,93,0,0
u1144712011,-0.2892663551401869,205,423,1,20,1427,92,1
u1387474726151282689,-0.9084,3,1,2,10,214,0,1
u15589496,-0.24131958762886596,201,443,48,23,1238,67,1
u38359576,0.59296,14,6,16,38,336,0,0
u1360301169306836992,,0,3,1,0,132,0,0
u961223387044442112,-0.260425,4,1,0,3,372,0,1
u109215470,-0.1255,14,17,0,4,341,0,1
u87966593,0.11715,4,3,2,4,249,0,1
u10883722,-0.11427499999999997,4,1,9,4,149,0,0
u143556525,-0.03247619047619048,127,98,1,1,1011,62,0
u279208735,0.24706666666666668,9,2,5,7,136,0,0
u1265024058585997312,-0.2498909090909091,14,12,0,3,232,0,0
u274150395,0.2665,1,1,0,0,40,0,0
u742062276757315588,0.8702,1,2,0,0,142,0,0
u220981938,-0.02741111111111112,18,11,3,47,90,0,0
u2290819595,-0.19438804347826089,343,585,1,4,590,92,1
u251241171,-0.61505,5,4,0,0,289,0,1
u818902892652466176,-0.1137560975609756,144,463,4,311,1046,69,0
u130945778,-0.2979259259259259,37,1,26,11,64,0,1
u705564459809378304,-0.33433076923076926,32,281,0,1,1095,79,0
u498939050,0.8234,2,1,1,15,292,0,1
u1479654285793280000,-0.15087333333333333,30,233,0,2,478,3,1
u19358190,,3,4,0,0,75,0,1
u1307004816976211970,-0.18274999999999997,2,1,0,2,323,0,1
u32774495,,1,1,2,31,135,0,0
u509092938,0.05780000000000002,2,1,1,0,104,0,0
u975200486,-0.38271346153846153,107,120,14,204,1156,26,1
u1320503149816328192,-0.1711377777777778,103,195,1,5,1040,68,1
u54549239,0.015471875000000012,517,618,14,203,1215,82,1
u17058103,-0.18777142857142856,161,269,4,23,1108,69,1
u282415954,0.12111249999999998,9,1,1,6,192,0,1
u2800866871,,1,1,0,0,82,0,1
u47071700,-0.30539999999999995,5,2,11,2,163,0,0
u598951979,-0.044966666666666676,6,27,1,17,367,0,1
u84318938,0.6517,2,1,3,2,103,0,1
u268848611,,0,1,0,0,200,0,0
u2813365387,-0.24449999999999994,172,700,2,16,1109,91,1
u14182218,-0.06088823529411764,33,2,14,47,413,0,1
u2518321,-0.030175000000000004,73,78,5,291,1068,67,0
u20987733,-0.42345,3,1,2,2,137,0,1
u90155533,-0.16575,15,13,13,26,370,0,1
u19939139,0.00884545454545456,18,1,15,10,302,0,1
u1248593108952133633,-0.400825,4,3,0,7,126,0,1
u63924392,-0.636535294117647,61,543,1,0,1113,70,0
u927837253,-0.08750086956521735,569,201,14,409,1238,95,1
u705539763349164032,0.05153624999999999,375,466,142,1570,1911,99,1
u14344469,0.023918367346938783,334,648,82,207,1589,72,1
u1449849985,-0.10313333333333334,3,1,0,0,125,0,1
u52044072,-0.12267037037037037,109,426,0,7,985,76,0
u1241309757060849664,,1,2,0,2,89,0,1
u144500227,0.16242857142857142,61,90,0,11,1159,84,1
u45831180,,0,2,0,0,81,0,0
u2753767184,0.17383333333333337,18,2,5,13,181,0,1
u704317171955081216,-0.07080000000000002,48,190,1,0,235,54,1
u15958614,0.010144444444444437,35,2,24,31,320,0,1
u19088288,-0.9901,3,4,3,10,477,0,1
u989372180667486209,-0.9784,2,2,0,9,171,0,1
u16081037,-0.8953,4,1,6,11,154,0,0
u922673354607226880,-0.40359999999999996,3,5,2,22,123,0,0
u1942653612,,0,2,0,0,97,0,0
u1339297437148737536,,0,1,1,1,85,0,1
u26054240,-0.08515405405405406,123,605,0,0,1081,80,1
u42714426,,0,1,0,0,150,0,0
u307594362,-0.8306,7,5,1,0,140,0,1
u19264039,-0.01565797101449276,209,308,1,27,998,96,1
u495430242,0.06270624999999999,23,17,7,19,422,0,1
u1336674239202603010,-0.9117999999999999,2,3,0,0,82,0,0
u13773282,0.3664,1,2,1,10,115,0,1
u3308093475,-0.6705,2,6,6,2,178,0,1
u6081842,-0.20737222222222226,59,189,0,0,912,86,0
u1404712705806716931,0.11056666666666666,4,3,0,7,137,0,1
u1228193467,0.8193,1,2,2,0,129,0,0
u23112236,-0.19640847457627117,128,745,4,80,1119,36,0
u482385007,-0.3295666666666667,3,2,0,1,113,0,1
u47471027,-0.5984,2,3,0,3,242,0,0
u584834521,0.5859,2,1,0,2,243,0,1
u1398760726467121156,-0.9668,2,4,0,8,154,0,1
u934741352406925312,-0.9514,1,1,1,1,51,0,0
u3374103958,,0,1,1,0,102,0,0
u17250666,-0.37810000000000005,5,1,1,4,232,0,1
u741587730199511041,-0.027602958579881667,593,837,1,24,1013,98,1
u1644181536,-0.7064499999999999,6,6,2,1,162,0,0
u1086367169808658433,-0.49250000000000005,4,2,2,6,117,0,0
u314015901,0.5403,1,1,0,6,76,0,0
u35870660,0.20509999999999998,7,3,9,1,101,0,1
u1356920694098046976,-0.4499923076923077,17,17,1,127,265,0,1
u3241178638,-0.9154,2,3,0,1,81,0,0
u767290709212696576,,0,2,2,0,240,0,0
u94050446,,0,2,0,0,53,0,0
u1434602850454327300,0.8885,1,1,0,0,65,0,0
u180887271,-0.56676,7,1,4,23,254,0,0
u492278179,-0.45693125,17,18,0,13,168,0,0
u23872089,-0.26228,25,805,0,0,565,85,0
u1254403937676996608,0.023400000000000015,3,1,2,0,169,0,1
u761167885720956929,-0.24331666666666665,14,1,4,9,143,0,1
u1226174597197959168,-0.9374499999999999,4,2,0,8,169,0,1
u1038553782228008961,,0,2,0,0,81,0,1
u537560399,,0,1,0,5,161,0,0
u342181234,-0.33028599999999997,160,514,23,86,1205,81,0
u36218435,-0.23749599999999998,102,448,5,79,1212,93,1
u878247600096509952,-0.19052419354838704,150,30,8,360,1227,31,1
u2186967434,,0,2,0,1,121,0,0
u66777165,-0.41990000000000005,45,76,3,1,1096,50,0
u1347817630707707905,-0.9903,1,3,0,0,81,0,1
u18066440,-0.1977977777777777,131,51,15,41,1123,93,0
u325385270,-0.1682608695652174,29,1,10,62,363,0,1
u30924802,-0.4931,8,11,6,0,75,0,1
u71547087,-0.9975,4,1,2,6,238,0,1
u13076512,,2,3,2,1,121,0,0
u112257545,0.7227,1,1,0,13,328,0,0
u1125842561069875201,0.03410000000000002,3,3,1,0,69,0,0
u201790307,-0.045646808510638306,176,179,0,5,508,62,0
u4714959915,0.1698314814814815,221,4,29,742,550,0,0
u2215499786,0.09217058823529409,126,239,4,280,1299,71,1
u130344472,-0.0851468085106383,422,615,3,1097,1618,98,1
u1376198405316304906,,0,4,0,0,252,0,1
u848504113260351489,-0.8765772727272726,35,176,0,1,1111,88,0
u365154778,-0.9594,1,1,0,3,107,0,0
u1040081969047060480,0.69675,2,2,0,1,144,0,0
u2834662183,-0.18475,4,4,0,11,210,0,1
u446620951,-0.026471875000000006,504,730,4,28,1050,87,1
u338660808,-0.15989268292682926,178,267,5,504,1158,85,1
u840655053056835584,0.9286,1,1,0,2,196,0,1
u47818452,,0,1,0,1,80,0,0
u1462453761918525450,-0.9055,1,1,0,1,187,0,0
u592730371,-0.18651363636363635,113,547,8,661,1937,76,1
u481697815,,0,1,0,0,90,0,0
u545110987,-0.2518939393939394,108,659,4,50,1151,83,0
u1019469630,0.06262500000000001,91,685,15,107,1154,82,0
u460670530,0.0,4,3,0,1,170,0,0
u1303090351939477508,-0.20681000000000002,16,10,3,11,104,0,1
u381149705,-0.07475294117647059,87,287,6,1,1139,48,0
u3393517989,0.1452,3,1,1,5,136,0,1
u21642940,,0,2,0,0,89,0,1
u1135719735751000065,0.58535,2,1,2,4,323,0,0
u1238569806078586880,-0.21477142857142859,8,12,3,53,212,0,0
u1205891161,-0.25227499999999997,8,1,3,10,76,0,1
u160286320,-0.40505714285714284,7,2,5,52,112,0,0
u15210328,-0.23526666666666665,3,1,0,2,172,0,1
u104635760,-0.46963999999999995,34,295,0,1,973,64,0
u91628518,-0.24023298969072163,183,158,0,44,1291,75,1
u24421464,-0.05788275862068967,51,7,26,37,127,0,1
u711864245965598722,-0.7222,1,1,0,1,231,0,1
u2876349412,-0.08239999999999995,4,1,0,6,96,0,0
u1357691999567155200,-0.34542666666666666,40,224,0,0,1081,84,0
u5932462,0.0,4,1,2,1,313,0,1
u14209664,-0.05070000000000001,6,1,1,9,144,0,1
u60480351,-0.21102203389830507,150,416,1,49,999,70,0
u431071870,-0.29737108433734943,135,356,10,2,1032,65,1
u161057733,-0.38078888888888884,15,5,10,2,136,0,1
u1267801728079949824,-1.0,1,8,0,0,105,0,1
u144553035,-0.05070172413793105,157,284,6,90,1079,58,1
u191164276,,0,1,0,0,123,0,1
u784890784273215488,-0.045554237288135596,98,719,3,36,1187,91,1
u32519755,-0.09114749999999998,60,4,8,39,361,0,0
u796497875765198849,0.4767,2,1,2,5,248,0,1
u14268639,0.07314999999999999,2,4,0,1,133,0,1
u47511005,0.985,4,3,3,35,174,0,1
u1273580736927465474,0.12419433962264151,356,251,2,7,189,96,1
u2273216286,-0.216478231292517,250,261,4,10,1176,83,1
u823218277765775360,0.2732,1,2,0,1,86,0,1
u2841191224,,0,1,1,0,116,0,0
u30257834,0.27766,14,2,20,0,128,0,0
u55177988,0.186,2,1,0,7,162,0,0
u1399214949512007682,,0,1,0,0,95,0,0
u467634893,-0.42911666666666665,6,2,7,8,72,0,0
u1145196412860342272,,0,1,0,0,240,0,1
u1238438247698763781,-0.13138157894736838,111,66,4,115,1044,87,0
u1161727050828275712,,0,2,0,0,199,0,0
u245424983,-0.2245027777777778,154,537,14,122,1609,75,1
u3004278946,,2,1,1,2,65,0,1
u1434241509625372678,-0.0772,1,1,0,1,62,0,0
u34700777,-0.2735,4,1,9,6,162,0,1
u1198152362139045888,-0.5244,1,1,2,2,96,0,1
u2905559096,-0.06859047619047619,111,142,0,5,1030,85,0
u48981730,-0.33737500000000004,145,195,10,1,1162,64,1
u1346525624538714112,,0,1,0,0,134,0,1
u1077402668098875394,,0,2,0,0,40,0,0
u931681289614385158,-0.41373030303030306,78,536,1,48,1163,68,1
u1083447470519214082,-0.5145875,9,1,4,25,215,0,0
u1334445059966705664,,0,2,0,0,261,0,0
u3511430425,-0.0865312,404,4,34,361,1132,78,1
u777630511409815552,-0.16394285714285714,63,591,1,6,265,65,1
u16187240,-0.3695974358974359,90,449,0,102,1150,46,1
u17572957,-0.28962,97,192,38,179,1452,54,1
u16444303,0.13182666666666665,54,497,2,2,995,83,1
u4800796580,0.5039,2,6,1,1,162,0,1
u326412173,-0.9874,1,1,0,6,124,0,1
u2426566135,-0.5354,1,1,0,1,207,0,0
u379290420,,0,3,1,0,100,0,0
u15255245,-0.03572289156626507,286,515,2,9,1173,90,0
u422360342,-0.6629666666666667,9,1,1,10,208,0,0
u1361391454237597696,-0.07975,206,595,0,1,1058,86,1
u710432787124203520,,0,1,0,0,54,0,0
u453484864,-0.3598561797752809,200,205,1,103,950,79,0
u7266412,0.14163783783783784,99,142,1,0,1063,89,0
u174223715,-0.17998260869565216,72,271,11,176,1663,75,1
u192665708,-0.31281875000000003,281,708,0,6,1060,86,1
u131623639,-0.2783191780821918,248,454,2,72,1034,84,1
u1396909351835783168,,0,1,0,0,148,0,0
u19411505,,0,1,0,1,49,0,0
u1245034356239994882,,1,1,0,2,140,0,0
u1368555916732362752,,0,1,0,0,115,0,1
u150151712,-0.28907857142857146,106,433,8,176,1361,79,1
u403855355,,0,1,1,1,158,0,1
u21224587,-0.10894999999999999,2,1,5,0,70,0,1
u1337228882290880513,,0,1,0,0,82,0,0
u220118448,0.8298,1,1,3,0,130,0,1
u361617541,-0.10946818181818178,94,256,2,34,1149,60,1
u1226143172209700869,0.0,1,1,3,0,236,0,1
u724500636365144064,-0.6487487804878049,100,24,0,193,1113,35,0
u55857505,0.04581290322580644,138,633,2,15,961,83,0
u699204595650863104,-0.3692642105263158,138,290,2,1,1092,77,1
u15446551,-0.11948750000000001,35,2,3,136,339,0,1
u1481831617412874245,,0,1,0,0,51,0,0
u26792275,-0.18519204545454546,193,618,29,150,1503,83,1
u1376320862,0.0,1,2,1,1,119,0,1
